NewsID	Category
77969	rec.motorcycles
24093	rec.motorcycles
59984	sci.space
85079	sci.space
14242	talk.politics.misc
70716	soc.religion.christian
21092	soc.religion.christian
66106	rec.motorcycles
59928	comp.graphics
32333	soc.religion.christian
95596	soc.religion.christian
87868	rec.motorcycles
12015	soc.religion.christian
65345	talk.politics.misc
52382	rec.motorcycles
94404	talk.politics.misc
23909	talk.politics.misc
32985	talk.politics.misc
59929	soc.religion.christian
33240	soc.religion.christian
89953	sci.space
54595	soc.religion.christian
79243	soc.religion.christian
21066	comp.graphics
12760	sci.space
56233	sci.space
91225	comp.graphics
49904	rec.motorcycles
90592	comp.graphics
45522	rec.motorcycles
87263	rec.motorcycles
18285	soc.religion.christian
19974	talk.politics.misc
29714	comp.graphics
46096	comp.graphics
77878	talk.politics.misc
70728	rec.motorcycles
79842	soc.religion.christian
72983	sci.space
73174	comp.graphics
47644	sci.space
83080	sci.space
35544	talk.politics.misc
98205	talk.politics.misc
13432	sci.space
83045	rec.motorcycles
71653	comp.graphics
79782	soc.religion.christian
14183	sci.space
79455	soc.religion.christian
23644	comp.graphics
40502	comp.graphics
44109	rec.motorcycles
49835	rec.motorcycles
54307	soc.religion.christian
59788	rec.motorcycles
85411	rec.motorcycles
65155	talk.politics.misc
97398	rec.motorcycles
75827	comp.graphics
58206	talk.politics.misc
20310	talk.politics.misc
76455	comp.graphics
52514	soc.religion.christian
59918	soc.religion.christian
47208	comp.graphics
15115	comp.graphics
48973	sci.space
87384	talk.politics.misc
14756	comp.graphics
93057	rec.motorcycles
70924	talk.politics.misc
87682	talk.politics.misc
98833	sci.space
83259	sci.space
98172	comp.graphics
68361	talk.politics.misc
84593	rec.motorcycles
66999	talk.politics.misc
79275	talk.politics.misc
12944	comp.graphics
46441	rec.motorcycles
50534	soc.religion.christian
61724	rec.motorcycles
52032	soc.religion.christian
91277	rec.motorcycles
30179	rec.motorcycles
86481	comp.graphics
45395	soc.religion.christian
64228	soc.religion.christian
91980	comp.graphics
40178	soc.religion.christian
45549	comp.graphics
18326	sci.space
48263	sci.space
92243	rec.motorcycles
63777	talk.politics.misc
77679	comp.graphics
25455	soc.religion.christian
69238	rec.motorcycles
41441	rec.motorcycles
88653	rec.motorcycles
82457	sci.space
78381	comp.graphics
83684	soc.religion.christian
79781	rec.motorcycles
35162	sci.space
46925	comp.graphics
49853	talk.politics.misc
43869	sci.space
15082	sci.space
57066	rec.motorcycles
25862	talk.politics.misc
14099	comp.graphics
72447	talk.politics.misc
41806	comp.graphics
10053	soc.religion.christian
94275	sci.space
43849	talk.politics.misc
14580	comp.graphics
87121	rec.motorcycles
96983	soc.religion.christian
26888	sci.space
92062	talk.politics.misc
74953	talk.politics.misc
21924	sci.space
57030	comp.graphics
47659	soc.religion.christian
55958	rec.motorcycles
50103	comp.graphics
69821	talk.politics.misc
78199	comp.graphics
12256	comp.graphics
82052	sci.space
74497	rec.motorcycles
75498	rec.motorcycles
46184	sci.space
62011	comp.graphics
47253	rec.motorcycles
40283	sci.space
12301	soc.religion.christian
43664	sci.space
29186	soc.religion.christian
81571	soc.religion.christian
32814	comp.graphics
51450	talk.politics.misc
86934	rec.motorcycles
13405	soc.religion.christian
80916	soc.religion.christian
11651	soc.religion.christian
31769	rec.motorcycles
61856	soc.religion.christian
71075	rec.motorcycles
21293	rec.motorcycles
80412	soc.religion.christian
68992	talk.politics.misc
85688	soc.religion.christian
33806	talk.politics.misc
45463	talk.politics.misc
79317	talk.politics.misc
60522	comp.graphics
40745	sci.space
36162	comp.graphics
43228	soc.religion.christian
11160	comp.graphics
22244	rec.motorcycles
92396	rec.motorcycles
70374	rec.motorcycles
79986	sci.space
47336	sci.space
82966	comp.graphics
21463	sci.space
64905	rec.motorcycles
64065	sci.space
14924	sci.space
15515	soc.religion.christian
55798	comp.graphics
76717	sci.space
83327	comp.graphics
89593	rec.motorcycles
38702	sci.space
96181	soc.religion.christian
43118	comp.graphics
69508	talk.politics.misc
26526	comp.graphics
77560	comp.graphics
23416	soc.religion.christian
61085	talk.politics.misc
15551	comp.graphics
23954	soc.religion.christian
33399	sci.space
78044	comp.graphics
85927	talk.politics.misc
39722	comp.graphics
54480	rec.motorcycles
44831	rec.motorcycles
91412	comp.graphics
21667	sci.space
76269	sci.space
98550	comp.graphics
13562	talk.politics.misc
18979	sci.space
41274	sci.space
79387	comp.graphics
50326	rec.motorcycles
34040	rec.motorcycles
69293	comp.graphics
93794	rec.motorcycles
14239	soc.religion.christian
94754	comp.graphics
87997	talk.politics.misc
98293	talk.politics.misc
78135	soc.religion.christian
38072	rec.motorcycles
18263	comp.graphics
53299	soc.religion.christian
36010	talk.politics.misc
84452	soc.religion.christian
84340	talk.politics.misc
39948	soc.religion.christian
30067	sci.space
99542	talk.politics.misc
64714	sci.space
36524	talk.politics.misc
24784	rec.motorcycles
88896	soc.religion.christian
54298	rec.motorcycles
89601	comp.graphics
51474	soc.religion.christian
58427	sci.space
57226	talk.politics.misc
72620	soc.religion.christian
48483	talk.politics.misc
79829	talk.politics.misc
87507	comp.graphics
49447	rec.motorcycles
95658	rec.motorcycles
72902	soc.religion.christian
15831	soc.religion.christian
49321	sci.space
79368	sci.space
87977	rec.motorcycles
14912	sci.space
64961	rec.motorcycles
59938	soc.religion.christian
92970	soc.religion.christian
47549	talk.politics.misc
86227	sci.space
30555	sci.space
67241	sci.space
97518	sci.space
65611	soc.religion.christian
47970	soc.religion.christian
93073	comp.graphics
79114	talk.politics.misc
83230	sci.space
70240	talk.politics.misc
43697	soc.religion.christian
33375	sci.space
55845	sci.space
18190	comp.graphics
69777	rec.motorcycles
32901	soc.religion.christian
25235	comp.graphics
39898	rec.motorcycles
52176	sci.space
39674	soc.religion.christian
62019	sci.space
78796	talk.politics.misc
97719	comp.graphics
91264	talk.politics.misc
51817	sci.space
61446	comp.graphics
71534	rec.motorcycles
67498	comp.graphics
34429	soc.religion.christian
83193	rec.motorcycles
78068	comp.graphics
23562	talk.politics.misc
46899	comp.graphics
22714	rec.motorcycles
25556	sci.space
24699	soc.religion.christian
12496	talk.politics.misc
50738	rec.motorcycles
85962	comp.graphics
87181	rec.motorcycles
35746	comp.graphics
56858	rec.motorcycles
31198	sci.space
80542	rec.motorcycles
19343	rec.motorcycles
77901	talk.politics.misc
92544	sci.space
36165	comp.graphics
77290	talk.politics.misc
88761	comp.graphics
35972	comp.graphics
63318	soc.religion.christian
66480	rec.motorcycles
16130	sci.space
49682	sci.space
45238	soc.religion.christian
27093	soc.religion.christian
27944	soc.religion.christian
67714	soc.religion.christian
44072	rec.motorcycles
10778	rec.motorcycles
31920	talk.politics.misc
20969	talk.politics.misc
31117	soc.religion.christian
64522	soc.religion.christian
18157	rec.motorcycles
33338	rec.motorcycles
72400	soc.religion.christian
24723	talk.politics.misc
55717	soc.religion.christian
59969	rec.motorcycles
71819	soc.religion.christian
96363	soc.religion.christian
36487	rec.motorcycles
25814	soc.religion.christian
36331	talk.politics.misc
26140	soc.religion.christian
93034	soc.religion.christian
78223	comp.graphics
40115	talk.politics.misc
22579	talk.politics.misc
15608	comp.graphics
47038	sci.space
97103	sci.space
29901	sci.space
13816	soc.religion.christian
56478	talk.politics.misc
97345	soc.religion.christian
50613	talk.politics.misc
75124	rec.motorcycles
91218	rec.motorcycles
35191	rec.motorcycles
94146	talk.politics.misc
88757	talk.politics.misc
44224	rec.motorcycles
76996	comp.graphics
32719	talk.politics.misc
90472	comp.graphics
34491	talk.politics.misc
59200	soc.religion.christian
36636	soc.religion.christian
98822	talk.politics.misc
62681	comp.graphics
47258	comp.graphics
94625	talk.politics.misc
16679	rec.motorcycles
64734	soc.religion.christian
87820	rec.motorcycles
48975	sci.space
90867	soc.religion.christian
38239	comp.graphics
90052	soc.religion.christian
17123	soc.religion.christian
56279	talk.politics.misc
36977	sci.space
18291	rec.motorcycles
65992	sci.space
36260	rec.motorcycles
41231	soc.religion.christian
92597	talk.politics.misc
97387	talk.politics.misc
89417	comp.graphics
60376	sci.space
96300	comp.graphics
81589	comp.graphics
68954	rec.motorcycles
13469	soc.religion.christian
96502	talk.politics.misc
37237	rec.motorcycles
73604	talk.politics.misc
91345	comp.graphics
20034	comp.graphics
47267	sci.space
38048	rec.motorcycles
15786	soc.religion.christian
65731	comp.graphics
93853	comp.graphics
43773	soc.religion.christian
90038	talk.politics.misc
93836	comp.graphics
53226	talk.politics.misc
72347	sci.space
11305	comp.graphics
12471	rec.motorcycles
52218	sci.space
38879	comp.graphics
56948	sci.space
86971	rec.motorcycles
60649	talk.politics.misc
80755	soc.religion.christian
52132	talk.politics.misc
49702	comp.graphics
55462	rec.motorcycles
73317	rec.motorcycles
63288	rec.motorcycles
61488	sci.space
22892	sci.space
87362	soc.religion.christian
82581	comp.graphics
68721	talk.politics.misc
32115	sci.space
64327	comp.graphics
96474	rec.motorcycles
49656	comp.graphics
80122	talk.politics.misc
26001	rec.motorcycles
96491	comp.graphics
88457	rec.motorcycles
50917	soc.religion.christian
79300	rec.motorcycles
34298	soc.religion.christian
74933	soc.religion.christian
18829	soc.religion.christian
55602	soc.religion.christian
41994	rec.motorcycles
38674	sci.space
89316	rec.motorcycles
48303	soc.religion.christian
82836	comp.graphics
48691	sci.space
96765	sci.space
99133	sci.space
99744	talk.politics.misc
43013	comp.graphics
26968	comp.graphics
15531	rec.motorcycles
84917	talk.politics.misc
46435	comp.graphics
31957	soc.religion.christian
78840	comp.graphics
15702	sci.space
73116	comp.graphics
79277	soc.religion.christian
58374	rec.motorcycles
38596	rec.motorcycles
58273	soc.religion.christian
47829	rec.motorcycles
83898	talk.politics.misc
66618	talk.politics.misc
73521	rec.motorcycles
35822	rec.motorcycles
83649	comp.graphics
97998	talk.politics.misc
83191	comp.graphics
18095	rec.motorcycles
38196	talk.politics.misc
88973	soc.religion.christian
29724	comp.graphics
40493	rec.motorcycles
18141	sci.space
60136	soc.religion.christian
90515	soc.religion.christian
76421	sci.space
89802	talk.politics.misc
83175	talk.politics.misc
99438	rec.motorcycles
56046	sci.space
22888	rec.motorcycles
46360	comp.graphics
83293	talk.politics.misc
50700	comp.graphics
32650	soc.religion.christian
20832	rec.motorcycles
85171	comp.graphics
30226	soc.religion.christian
76973	sci.space
32400	comp.graphics
62335	sci.space
58115	soc.religion.christian
83474	comp.graphics
86054	rec.motorcycles
25491	rec.motorcycles
29118	comp.graphics
12326	soc.religion.christian
12505	talk.politics.misc
68160	rec.motorcycles
31575	sci.space
17582	rec.motorcycles
31119	comp.graphics
55748	soc.religion.christian
60944	rec.motorcycles
23864	rec.motorcycles
26438	talk.politics.misc
62962	soc.religion.christian
66259	sci.space
39025	rec.motorcycles
61423	sci.space
29279	comp.graphics
86241	soc.religion.christian
82241	sci.space
50509	soc.religion.christian
48536	talk.politics.misc
79862	talk.politics.misc
48496	comp.graphics
20830	soc.religion.christian
82049	rec.motorcycles
60881	talk.politics.misc
55772	comp.graphics
64287	comp.graphics
85895	comp.graphics
46299	soc.religion.christian
70743	sci.space
79308	comp.graphics
40513	sci.space
78181	soc.religion.christian
18042	sci.space
81111	soc.religion.christian
55591	rec.motorcycles
41724	talk.politics.misc
21846	comp.graphics
63343	soc.religion.christian
27521	sci.space
89911	sci.space
97324	rec.motorcycles
21413	sci.space
85016	sci.space
77871	talk.politics.misc
77481	rec.motorcycles
77774	soc.religion.christian
