
---------- Begin Simulation Statistics ----------
simSeconds                                   3.228527                       # Number of seconds simulated (Second)
simTicks                                 3228527289500                       # Number of ticks simulated (Tick)
finalTick                                3228527289500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2543.59                       # Real time elapsed on the host (Second)
hostTickRate                               1269277580                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2509924                       # Number of bytes of host memory used (Byte)
simInsts                                    500000000                       # Number of instructions simulated (Count)
simOps                                      508693330                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   196572                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     199990                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       6457054580                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              12.847220                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.077838                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       719238392                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       30                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      679417558                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     26                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            210545016                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         617838150                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  14                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2792107519                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.243335                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.637330                       # Number of insts issued each cycle (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst (Count)
system.cpu.mmu.stage2_itb_walker.power_state.pwrStateResidencyTicks::UNDEFINED 3228527289500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 3228527289500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                3937276                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles               2395194214                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               250790409                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1750                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 113655429                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              28528441                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              723901018                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents               18222165                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               11754388                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                    140                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           880934347                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  3280186937                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                829193394                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                      120                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps             623055286                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                257878973                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      24                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  24                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  41373671                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       3470337567                       # The number of ROB reads (Count)
system.cpu.rob.writes                      1473094924                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                500000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  508693330                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                     8                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples  57188564.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples 141659994.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.000460975250                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        383785                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        383785                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState            393355553                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState             5765094                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                    209089839                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                    35913538                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                  209089839                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                  35913538                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                16381874                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts               29772945                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        3.41                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.79                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                    121                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                     31                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2              151900130                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                    993                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6               57188564                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                    21                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                    10                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2              35913348                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                   159                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 43461981                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                 51725117                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                 40986817                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                 28221130                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                 14693603                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                  8713888                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                  3329170                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                  1169044                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                   287884                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                   112832                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                    4888                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                     965                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                     385                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                     168                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                      59                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                      20                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                      11                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       2                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                  376462                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                  380461                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                  383799                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                  384333                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                  384023                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                  384326                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                  384432                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                  384206                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                  384356                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                  385518                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                  386341                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                  386087                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                  384183                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                  384137                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                  384079                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                  383801                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                      32                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       383785                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean      502.123530                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean     468.443651                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     191.297998                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-191            6      0.00%      0.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::192-255        14609      3.81%      3.81% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-319        56675     14.77%     18.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::320-383        53611     13.97%     32.54% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-447        50311     13.11%     45.65% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::448-511        47383     12.35%     58.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-575        41438     10.80%     68.80% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::576-639        34151      8.90%     77.70% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-703        26909      7.01%     84.71% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::704-767        19775      5.15%     89.86% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-831        14285      3.72%     93.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::832-895         9742      2.54%     96.12% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-959         6202      1.62%     97.74% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::960-1023         3819      1.00%     98.73% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1087         2287      0.60%     99.33% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1088-1151         1220      0.32%     99.65% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1215          687      0.18%     99.82% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1216-1279          362      0.09%     99.92% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1280-1343          180      0.05%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1344-1407           71      0.02%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1408-1471           37      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1472-1535           14      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-1599            5      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1600-1663            4      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1664-1727            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         383785                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       383785                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.000018                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.000015                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.011299                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            383784    100.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         383785                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ               1048439936                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               4267676743                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             143654705                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1321864850.54023886                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               44495428.44726820                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   3228527288000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       13177.48                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   3660068096                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    542081151                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data     24562270                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1133664909.044901609421                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 167903536.935551732779                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 7607886.753778669052                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     57188564                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data    151901275                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data     35913538                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 1780238674250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 5216208758250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 82201902266250                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     31129.28                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     34339.47                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   2288883.44                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   3660068032                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    607608639                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      4267676671                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   3660068032                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   3660068032                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data    143654705                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    143654705                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      57188563                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data     151901273                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total        209089836                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data     35913538                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        35913538                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst      1133664889                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       188199939                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1321864828                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst   1133664889                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total     1133664889                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data       44495428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          44495428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst     1133664889                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      232695367                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1366360257                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts             192707965                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              6140567                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      59550193                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       2360440                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       2368624                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       2358413                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       2358774                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5      99283838                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       2362248                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       2348106                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       2342566                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       2343800                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      3218504                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      2360693                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      2366663                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      2363342                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      2363762                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      2357999                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        340422                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        343211                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        343095                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        342063                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        339098                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5       1039146                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        339855                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        339620                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        337349                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        337064                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       336753                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       340246                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       341067                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       340103                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       341129                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       340346                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             3383173088750                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           963539825000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        6996447432500                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 17555.96                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            36305.96                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits            157720361                       # Number of row buffer hits during reads (Count)
